time/fps,params/seed,params/verbose,params/policy,params/stats_window_size,params/normalize_advantage,params/use_sde,params/_init_setup_model,time/total_timesteps,params/max_grad_norm,time/time_elapsed,params/learning_rate,params/n_epochs,params/vf_coef,params/ent_coef,params/sde_sample_freq,rollout/ep_len_mean,params/clip_range,params/rollout_buffer_class,mean_reward,params/device,params/batch_size,params/rollout_buffer_kwargs,params/n_steps,params/gamma,params/gae_lambda,time/iterations,params/clip_range_vf,params/policy_kwargs,rollout/ep_rew_mean,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
15,,,,,,,,286500,,18735,,,,,,15.05,,,1.4869084,,,,,,,382,,,1.4667026099999998,0.16462222229068477,0.012178285,-0.02446919425089534,11430,9.285625e-05,0.2,-0.05995193496346474,-0.056028008460998535,0.03101158564289411,-1.1622859636942546,,
15,,,,,,,,287250,,18782,,,,,,15.0,,,1.324766,,,,,,,383,,,1.3847229599999997,0.1501777776827415,0.01478139,-0.029164285236058993,11460,9.28375e-05,0.2,-0.006755702197551727,0.018177032470703125,0.1679345816373825,-1.2078819433848063,,
15,,,,,,,,288000,,18830,,,,,,15.0,,,1.3748828,,,,,,,384,,,1.29615083,0.11493333366233856,0.010885472,-0.032736577253623146,11490,9.281875e-05,0.2,-0.05413516238331795,-0.023197412490844727,0.08959285765886307,-1.2117172439893087,,
15,,,,,,,,288750,,18877,,,,,,15.0,,,1.3595601,,,,,,,385,,,1.3622631799999996,0.10720000079988191,0.010541646,-0.025168410822956105,11520,9.28e-05,0.2,0.02420692890882492,-0.011131644248962402,0.23718732049067814,-1.2106016357739766,,
15,,,,,,,,289500,,18925,,,,,,15.0,,,1.4660709,,,,,,,386,,,1.4593629,0.1452888892342647,0.017049547,-0.021076296226907935,11550,9.278125000000001e-05,0.2,-0.03957098349928856,0.004065215587615967,0.08547514801224072,-1.2061607042948406,,
,,,,,,,,290000,,,,,,,,,,,1.3904774,,,,,,,,,,,0.13066666709103933,0.012007039,-0.03023728318007457,11580,9.276250000000001e-05,0.2,-0.04922298714518547,0.04845154285430908,0.08397366032004357,-1.2073150912920634,15.0,1.614881658554077
15,,,,,,,,290250,,18977,,,,,,15.05,,,,,,,,,,387,,,1.3394249299999996,,,,,,,,,,,,
15,,,,,,,,291000,,19025,,,,,,15.05,,,1.2342347,,,,,,,388,,,1.27740264,0.13586666652311882,0.010508512,-0.02930333547217566,11610,9.274375000000001e-05,0.2,-0.01082545518875122,0.05403554439544678,0.17072369505961735,-1.1813704053560892,,
15,,,,,,,,291750,,19072,,,,,,15.0,,,1.3639512,,,,,,,389,,,1.35509038,0.15271111180384953,0.015117794,-0.03354283512083604,11640,9.2725e-05,0.2,-0.012799307703971863,0.028320610523223877,0.1756447950998942,-1.1558412114779155,,
15,,,,,,,,292500,,19120,,,,,,15.0,,,1.3883063,,,,,,,390,,,1.3849977600000003,0.1965333334946384,0.018145528,-0.03071007643948415,11670,9.270625000000001e-05,0.2,-0.04191408306360245,0.14560234546661377,0.09714815864960352,-1.1315135876337687,,
15,,,,,,,,293250,,19168,,,,,,15.0,,,1.3383981,,,,,,,391,,,1.3536684200000002,0.12542222055296104,0.011021158,-0.03207168268574818,11700,9.26875e-05,0.2,-0.027470000088214874,-0.15701591968536377,0.15039843916893006,-1.1263107697168986,,
15,,,,,,,,294000,,19216,,,,,,15.0,,,1.382919,,,,,,,392,,,1.40975201,0.14764444455504416,0.011515061,-0.03333380731325596,11730,9.266875e-05,0.2,-0.036002859473228455,0.0683940052986145,0.11772920961181323,-1.1058910806973776,,
15,,,,,,,,294750,,19264,,,,,,15.0,,,1.396973,,,,,,,393,,,1.4484000099999996,0.15382222328335046,0.010729891,-0.031685823878273386,11760,9.265e-05,0.2,-0.05476246401667595,-0.036052823066711426,0.0745772235095501,-1.1159955422083536,,
,,,,,,,,295000,,,,,,,,,,,,,,,,,,,,,,0.15191111185898384,0.012394563,-0.032067380621356695,11790,9.263125e-05,0.2,-0.057642124593257904,0.05374598503112793,0.06474803326030572,-1.1091745972633362,15.0,1.622721219062805
15,,,,,,,,295500,,19316,,,,,,15.05,,,1.4445633,,,,,,,394,,,1.4188532900000002,,,,,,,,,,,,
15,,,,,,,,296250,,19364,,,,,,15.05,,,1.4350924,,,,,,,395,,,1.39738536,0.10613333278646071,0.0119168265,-0.029936987435662494,11820,9.261250000000001e-05,0.2,-0.025655727833509445,-0.04467272758483887,0.12791815847158433,-1.0857284784317016,,
15,,,,,,,,297000,,19412,,,,,,15.0,,,1.4533406,,,,,,,396,,,1.44016852,0.13902222278217474,0.011884091,-0.0325713491162699,11850,9.259375000000001e-05,0.2,-0.05278769135475159,0.05644047260284424,0.07683558240532876,-1.0991915186246237,,
15,,,,,,,,297750,,19460,,,,,,15.0,,,1.4649322,,,,,,,397,,,1.4707208199999997,0.12911111116409302,0.013716685,-0.02723348120057748,11880,9.257500000000001e-05,0.2,-0.032591890543699265,-0.048699021339416504,0.10302544062336286,-1.0704265356063842,,
15,,,,,,,,298500,,19507,,,,,,15.0,,,1.475803,,,,,,,398,,,1.4911587600000005,0.1450666667893529,0.013816869,-0.03037566729125878,11910,9.255625e-05,0.2,-0.05887576937675476,-0.026397109031677246,0.05961521056791146,-1.078527609507243,,
15,,,,,,,,299250,,19555,,,,,,15.0,,,1.4349976,,,,,,,399,,,1.4760277199999996,0.17546666759687166,0.015481609,-0.026839477592458336,11940,9.25375e-05,0.2,-0.04093456268310547,0.13821053504943848,0.07643176540732384,-1.0737403790156046,,
,,,,,,,,300000,,,,,,,,,,,1.499135,,,,,,,,,,,0.1416444449375073,0.013724332,-0.026534700724999933,11970,9.251875e-05,0.2,-0.03212054818868637,-0.12167716026306152,0.10752022936940193,-1.0877593199412028,15.0,1.6228567600250243
15,,,,,,,,300000,,19608,,,,,,15.0,,,,,,,,,,400,,,1.47215261,,,,,,,,,,,,
15,,,,,,,,300750,,19656,,,,,,15.05,,,1.487761,,,,,,,401,,,1.5030536500000002,0.11777777792885899,0.009345674,-0.027738511721769162,12000,9.25e-05,0.2,-0.05780649185180664,-0.14542698860168457,0.05553247878948848,-1.1141774892807006,,
15,,,,,,,,301500,,19704,,,,,,15.05,,,1.5191438,,,,,,,402,,,1.51382564,0.1386222237100204,0.012120612,-0.02705339678794972,12030,9.248125e-05,0.2,-0.04233088716864586,0.1405542492866516,0.07379281024138133,-1.0736916542053223,,
15,,,,,,,,302250,,19752,,,,,,15.0,,,1.4656732,,,,,,,403,,,1.5039436000000002,0.13173333255884548,0.01126266,-0.030288929136097428,12060,9.24625e-05,0.2,-0.06136079505085945,-0.27255117893218994,0.04929152714709441,-1.036980958779653,,
15,,,,,,,,303000,,19799,,,,,,15.0,,,1.4783502,,,,,,,404,,,1.39809142,0.1253777784605821,0.008774186,-0.02807801886556877,12090,9.244375000000001e-05,0.2,-0.03321664780378342,0.08281069993972778,0.09081755404671034,-1.0276432037353516,,
15,,,,,,,,303750,,19847,,,,,,15.0,,,1.3583719,,,,,,,405,,,1.40496318,0.13768888891985018,0.015792124,-0.03384362746340533,12120,9.242500000000001e-05,0.2,0.018788784742355347,-0.016437292098999023,0.24387552291154863,-1.039630921681722,,
15,,,,,,,,304500,,19895,,,,,,15.0,,,1.5553094,,,,,,,406,,,1.5210367,0.15831111184476565,0.014398272,-0.029166547449936905,12150,9.240625000000001e-05,0.2,-0.041640814393758774,-0.04359602928161621,0.08951728219787279,-1.0511098861694337,,
,,,,,,,,305000,,,,,,,,,,,1.5012922,,,,,,,,,,,0.16462222207337618,0.014235308,-0.029950724647794344,12180,9.23875e-05,0.2,-0.06274087727069855,-0.006562709808349609,0.04017693859835466,-1.0705469687779745,15.0,1.6244120597839355
15,,,,,,,,305250,,19948,,,,,,15.05,,,,,,,,,,407,,,1.49832065,,,,,,,,,,,,
15,,,,,,,,306000,,19996,,,,,,15.05,,,1.4556623,,,,,,,408,,,1.46815403,0.11479999956985315,0.012616526,-0.03251759700822747,12210,9.236875e-05,0.2,-0.05547802150249481,0.04798632860183716,0.06672938764095307,-1.070817768573761,,
15,,,,,,,,306750,,20044,,,,,,15.0,,,1.4786637,,,,,,,409,,,1.4993205,0.12364444406703115,0.010409363,-0.029738820092297284,12240,9.235e-05,0.2,-0.05286533385515213,0.07285267114639282,0.05876076991359393,-1.0365236838658651,,
15,,,,,,,,307500,,20091,,,,,,15.0,,,1.4796866,,,,,,,410,,,1.49909457,0.11253333313701054,0.011331453,-0.031264231288671125,12270,9.233125e-05,0.2,-0.06759268045425415,0.1574465036392212,0.04104996621608734,-1.0677860975265503,,
15,,,,,,,,308250,,20139,,,,,,15.0,,,1.4557377,,,,,,,411,,,1.4154668400000003,0.15222222190350293,0.010821536,-0.028393340329743093,12300,9.23125e-05,0.2,-0.05080665647983551,0.004394888877868652,0.062129202857613565,-1.0739611665407816,,
15,,,,,,,,309000,,20187,,,,,,15.0,,,1.3499295,,,,,,,412,,,1.35546513,0.1443999998116245,0.013687864,-0.03358615082448555,12330,9.229375e-05,0.2,0.03496302664279938,0.02241051197052002,0.25203793197870256,-1.055409801006317,,
15,,,,,,,,309750,,20235,,,,,,15.0,,,1.4434898,,,,,,,413,,,1.3648371799999999,0.15884444502492745,0.01360827,-0.028269833026619413,12360,9.2275e-05,0.2,0.009204261004924774,0.05666309595108032,0.19794932901859283,-1.088647464911143,,
,,,,,,,,310000,,,,,,,,,,,,,,,,,,,,,,0.1457777784516414,0.010323306,-0.03069291387250027,12390,9.225625000000001e-05,0.2,-0.025818567723035812,0.0013071894645690918,0.1483081728219986,-1.064014971256256,15.0,1.6226365089416503
15,,,,,,,,310500,,20287,,,,,,15.05,,,1.3690712,,,,,,,414,,,1.45488129,,,,,,,,,,,,
15,,,,,,,,311250,,20335,,,,,,15.05,,,1.5023963,,,,,,,415,,,1.52022675,0.12377777720491091,0.012507566,-0.02907769955985454,12420,9.223750000000001e-05,0.2,-0.0660451352596283,-0.0463259220123291,0.044635119413336116,-1.0507949074109395,,
15,,,,,,,,312000,,20383,,,,,,15.0,,,1.5196577,,,,,,,416,,,1.4723970799999997,0.14608888998627662,0.014125389,-0.030880477188962214,12450,9.221875e-05,0.2,-0.06205028295516968,0.1010582447052002,0.049865107610821725,-1.0710447589556376,,
15,,,,,,,,312750,,20430,,,,,,15.0,,,1.4122331,,,,,,,417,,,1.4254545299999999,0.15564444384848078,0.016017348,-0.031313527143229214,12480,9.22e-05,0.2,-0.035072848200798035,-0.10921204090118408,0.11100723395744959,-1.0943769892056783,,
15,,,,,,,,313500,,20478,,,,,,15.0,,,1.4045267,,,,,,,418,,,1.4149455200000003,0.12871111258864404,0.009838486,-0.027922067685570144,12510,9.218125000000001e-05,0.2,-0.03161628544330597,0.0314289927482605,0.11560290306806564,-1.1052247206370036,,
15,,,,,,,,314250,,20526,,,,,,15.0,,,1.4440814,,,,,,,419,,,1.44355093,0.15075555567940077,0.012637428,-0.028118366228561432,12540,9.21625e-05,0.2,-0.029759787023067474,-0.09913861751556396,0.11567910214265188,-1.091810651620229,,
,,,,,,,,315000,,,,,,,,,,,1.4764172,,,,,,,,,,,0.11573333367705345,0.01012707,-0.024946467689776597,12570,9.214375e-05,0.2,-0.030974004417657852,0.05342566967010498,0.09657681956887246,-1.104114576180776,15.0,1.223068118095398
15,,,,,,,,315000,,20578,,,,,,15.0,,,,,,,,,,420,,,1.4686576,,,,,,,,,,,,
15,,,,,,,,315750,,20626,,,,,,15.05,,,1.454432,,,,,,,421,,,1.4965863700000002,0.12324444451369346,0.0126951765,-0.03087267990594523,12600,9.2125e-05,0.2,-0.06107940524816513,-0.05415380001068115,0.06202541937430699,-1.1194363991419474,,
15,,,,,,,,316500,,20674,,,,,,15.05,,,1.5799893,,,,,,,422,,,1.4772739099999999,0.09911111140002807,0.014482553,-0.025494251963930854,12630,9.210625e-05,0.2,-0.06152632087469101,0.022845149040222168,0.04570316349466642,-1.1448325395584107,,
15,,,,,,,,317250,,20727,,,,,,15.0,,,1.2684846,,,,,,,423,,,1.4030107800000002,0.12466666628606618,0.01271293,-0.029644034067412013,12660,9.208750000000001e-05,0.2,-0.05114442855119705,-0.018250703811645508,0.07418048903346061,-1.133707328637441,,
15,,,,,,,,318000,,20779,,,,,,15.0,,,1.4753253,,,,,,,424,,,1.3956826200000003,0.1109333345045646,0.011956619,-0.02693483727618844,12690,9.206875000000001e-05,0.2,-0.008982978761196136,-0.00042188167572021484,0.1660903051495552,-1.1576398491859436,,
15,,,,,,,,318750,,20830,,,,,,15.0,,,1.3484095,,,,,,,425,,,1.3607890699999998,0.1537333334175249,0.010643544,-0.028604788468705702,12720,9.205e-05,0.2,-0.03443663939833641,-0.11246418952941895,0.1153862439095974,-1.1552672584851582,,
15,,,,,,,,319500,,20880,,,,,,15.0,,,1.3610187,,,,,,,426,,,1.3825471000000003,0.144933333240139,0.011770426,-0.03328522833076616,12750,9.203125e-05,0.2,-0.029774855822324753,0.04801928997039795,0.1349273939927419,-1.1422208587328593,,
,,,,,,,,320000,,,,,,,,,,,1.4555904,,,,,,,,,,,0.13555555654068788,0.012985277,-0.02486354580316692,12780,9.20125e-05,0.2,-0.034573182463645935,-0.013015389442443848,0.10060746197899183,-1.1209453503290812,15.0,1.6242972612380981
15,,,,,,,,320250,,20935,,,,,,15.05,,,,,,,,,,427,,,1.4908320700000002,,,,,,,,,,,,
15,,,,,,,,321000,,20984,,,,,,15.05,,,1.4675684,,,,,,,428,,,1.43080417,0.1799111102397243,0.012999527,-0.029551778551325587,12810,9.199375e-05,0.2,-0.06160835176706314,-0.050902366638183594,0.04955026196936766,-1.1098302205403645,,
15,,,,,,,,321750,,21033,,,,,,15.0,,,1.4768633,,,,,,,429,,,1.4504423800000001,0.13195555607477824,0.009830695,-0.02796934841801407,12840,9.1975e-05,0.2,-0.024041246622800827,0.028487443923950195,0.12728315343459448,-1.1070582866668701,,
15,,,,,,,,322500,,21083,,,,,,15.0,,,1.4757887,,,,,,,430,,,1.4973647700000001,0.19737777672708035,0.016226161,-0.028794147940218076,12870,9.195625e-05,0.2,-0.06619061529636383,-0.1103290319442749,0.04157532714307308,-1.142542270819346,,
15,,,,,,,,323250,,21132,,,,,,15.0,,,1.4451996,,,,,,,431,,,1.4610679399999997,0.13977777743712066,0.01329825,-0.030067882517601056,12900,9.19375e-05,0.2,-0.05411459505558014,0.02996772527694702,0.06465278255442779,-1.1313725193341573,,
15,,,,,,,,324000,,21182,,,,,,15.0,,,1.5578141,,,,,,,432,,,1.50249669,0.10568888895213605,0.010543167,-0.02699662741149466,12930,9.191875000000001e-05,0.2,-0.031584445387125015,0.011958837509155273,0.10299347092707951,-1.1335973779360453,,
15,,,,,,,,324750,,21232,,,,,,15.0,,,1.4577556,,,,,,,433,,,1.5178055999999998,0.11275555590788523,0.009901705,-0.024379230745172956,12960,9.190000000000001e-05,0.2,-0.06029152125120163,0.04160428047180176,0.03825895227491856,-1.1661084373792012,,
,,,,,,,,325000,,,,,,,,,,,,,,,,,,,,,,0.11911111151178679,0.012673475,-0.030053889584153264,12990,9.188125000000001e-05,0.2,-0.062178608030080795,-0.0018191337585449219,0.04898667534192403,-1.1659822424252828,15.0,1.640998077392578
15,,,,,,,,325500,,21286,,,,,,15.05,,,1.537322,,,,,,,434,,,1.4964518999999998,,,,,,,,,,,,
15,,,,,,,,326250,,21336,,,,,,15.05,,,1.302093,,,,,,,435,,,1.3891028899999998,0.16342222255965075,0.0108145,-0.028910920349901777,13020,9.18625e-05,0.2,-0.05955726280808449,0.03151339292526245,0.050059323012828824,-1.1723489046096802,,
15,,,,,,,,327000,,21386,,,,,,15.0,,,1.4535303,,,,,,,436,,,1.3777911600000003,0.08755555540944139,0.009402748,-0.026109844268969694,13050,9.184375e-05,0.2,-0.023187607526779175,0.010800778865814209,0.14078726520140966,-1.168010671933492,,
15,,,,,,,,327750,,21435,,,,,,15.0,,,1.5170012,,,,,,,437,,,1.5160562299999998,0.14146666700641314,0.012867279,-0.031067595628793868,13080,9.1825e-05,0.2,-0.06336589902639389,0.07280796766281128,0.0596557172636191,-1.1736258228619894,,
15,,,,,,,,328500,,21484,,,,,,15.0,,,1.4831134,,,,,,,438,,,1.40552473,0.24408888765610753,0.015484715,-0.03214858000568217,13110,9.180625e-05,0.2,-0.07227674871683121,0.054273009300231934,0.030215910697976748,-1.153985583782196,,
15,,,,,,,,329250,,21536,,,,,,15.0,,,1.3098903,,,,,,,439,,,1.3562518,0.12271111182247599,0.012669257,-0.028872730138165773,13140,9.17875e-05,0.2,0.010215960443019867,0.035918235778808594,0.2187708203991254,-1.1086188912391663,,
,,,,,,,,330000,,,,,,,,,,,1.5007188,,,,,,,,,,,0.1588444440315167,0.013960275,-0.03245156512163163,13170,9.176875e-05,0.2,-0.06196318566799164,0.06599152088165283,0.0656040074924628,-1.0745473027229309,15.0,1.626582145690918
15,,,,,,,,330000,,21593,,,,,,15.0,,,,,,,,,,440,,,1.4894340700000002,,,,,,,,,,,,
15,,,,,,,,330750,,21643,,,,,,15.05,,,1.456475,,,,,,,441,,,1.50987948,0.16395555458342034,0.016730092,-0.028399645852369974,13200,9.175000000000001e-05,0.2,-0.0607820525765419,0.03920203447341919,0.04636205770075321,-1.0682398080825806,,
15,,,,,,,,331500,,21693,,,,,,15.05,,,1.5392517,,,,,,,442,,,1.49195402,0.15124444520721833,0.012921295,-0.027836518800962304,13230,9.173125000000001e-05,0.2,-0.05780799686908722,0.09244400262832642,0.05010931007564068,-1.071461315949758,,
15,,,,,,,,332250,,21743,,,,,,15.0,,,1.4517577,,,,,,,443,,,1.4366692299999997,0.13066666548450787,0.013170482,-0.028578404040593242,13260,9.17125e-05,0.2,-0.03277311101555824,0.02619946002960205,0.09627002452810605,-1.0917840162913004,,
15,,,,,,,,333000,,21793,,,,,,15.0,,,1.3692392,,,,,,,444,,,1.41146049,0.17146666683256626,0.013428799,-0.029984268824093854,13290,9.169375e-05,0.2,-0.00458439439535141,0.020528435707092285,0.1612988069653511,-1.0674743890762328,,
15,,,,,,,,333750,,21843,,,,,,15.0,,,1.3647523,,,,,,,445,,,1.38909514,0.1210222221755733,0.010491791,-0.027010579897339147,13320,9.1675e-05,0.2,-0.00616852194070816,-0.02062225341796875,0.15210519631703695,-1.0694672465324402,,
15,,,,,,,,334500,,21894,,,,,,15.0,,,1.4876693,,,,,,,446,,,1.3992605999999994,0.1235111114801839,0.011364816,-0.03201300139354749,13350,9.165625e-05,0.2,-0.029645748436450958,0.005436420440673828,0.13311219240228336,-1.0913443406422934,,
,,,,,,,,335000,,,,,,,,,,,1.400267,,,,,,,,,,,0.12657777803639572,0.011963918,-0.029874946965660065,13380,9.16375e-05,0.2,-0.05252469331026077,-0.11303603649139404,0.07281082794070244,-1.068426211675008,15.0,1.627608585357666
15,,,,,,,,335250,,21950,,,,,,15.05,,,,,,,,,,447,,,1.4434659000000003,,,,,,,,,,,,
15,,,,,,,,336000,,22001,,,,,,15.05,,,1.4125034,,,,,,,448,,,1.4484476499999999,0.1250222227148091,0.01036717,-0.025087530410041362,13410,9.161875e-05,0.2,-0.0020803511142730713,-0.032440781593322754,0.15592325627803802,-1.0787359317143759,,
15,,,,,,,,336750,,22051,,,,,,15.0,,,1.5160636,,,,,,,449,,,1.4797788,0.1169777770837148,0.009511013,-0.026277000932871473,13440,9.16e-05,0.2,-0.025604430586099625,0.03424626588821411,0.10522863989075025,-1.0868570923805236,,
15,,,,,,,,337500,,22102,,,,,,15.0,,,1.4648024,,,,,,,450,,,1.51009521,0.15626666670044262,0.0106705185,-0.0284800890856733,13470,9.158125000000001e-05,0.2,-0.05358448997139931,0.02914905548095703,0.05099111807843049,-1.0918612837791444,,
15,,,,,,,,338250,,22152,,,,,,15.0,,,1.2851218,,,,,,,451,,,1.3428277199999998,0.18382222272921353,0.010558327,-0.024875279951944117,13500,9.156250000000001e-05,0.2,-0.03366287425160408,0.07744699716567993,0.07862359310189883,-1.1267700672149659,,
15,,,,,,,,339000,,22203,,,,,,15.0,,,1.4195973,,,,,,,452,,,1.33229856,0.10564444560247163,0.011465264,-0.029742392715356423,13530,9.154375000000001e-05,0.2,0.038182444870471954,0.04899638891220093,0.27644936740398407,-1.0601453940073648,,
15,,,,,,,,339750,,22252,,,,,,15.0,,,1.5154066,,,,,,,453,,,1.46889723,0.11435555627879997,0.010350357,-0.023930487045355962,13560,9.1525e-05,0.2,-0.032278649508953094,-0.046495676040649414,0.09457519029577573,-1.0872204701105754,,
,,,,,,,,340000,,,,,,,,,,,,,,,,,,,,,,0.1432888885339101,0.01194515,-0.02880658687492832,13590,9.150625e-05,0.2,-0.04893641546368599,0.03121727705001831,0.07256930097937583,-1.0662831823031107,15.0,1.4301645159721375
15,,,,,,,,340500,,22307,,,,,,15.05,,,1.3403258,,,,,,,454,,,1.42196994,,,,,,,,,,,,
15,,,,,,,,341250,,22356,,,,,,15.05,,,1.4741107,,,,,,,455,,,1.4485903500000001,0.11417777858053645,0.011114508,-0.02408681719636337,13620,9.14875e-05,0.2,-0.009117946028709412,0.028044462203979492,0.14880551397800446,-1.073480733235677,,
15,,,,,,,,342000,,22407,,,,,,15.0,,,1.4762267,,,,,,,456,,,1.4802957899999998,0.11493333329757055,0.013634182,-0.02716150900868494,13650,9.146875e-05,0.2,-0.04188857972621918,0.06699365377426147,0.08785934299230576,-1.1092895905176798,,
15,,,,,,,,342750,,22457,,,,,,15.0,,,1.4627786,,,,,,,457,,,1.45938821,0.15480000004172326,0.013431201,-0.028484813675553423,13680,9.145e-05,0.2,-0.05619613081216812,0.1468181610107422,0.055044311285018924,-1.1202421228090922,,
15,,,,,,,,343500,,22507,,,,,,15.0,,,1.444507,,,,,,,458,,,1.4338114399999997,0.1360000004293397,0.009540559,-0.027485667162533436,13710,9.143125e-05,0.2,-0.040811508893966675,0.13156414031982422,0.09151091054081917,-1.1121194322903951,,
15,,,,,,,,344250,,22556,,,,,,15.0,,,1.373018,,,,,,,459,,,1.4128716500000003,0.1276888891433676,0.010438135,-0.02755825734572071,13740,9.14125e-05,0.2,-0.0313977412879467,-0.12640392780303955,0.1143642283976078,-1.1231385827064515,,
,,,,,,,,345000,,,,,,,,,,,1.4250772,,,,,,,,,,,0.15684444475919007,0.016250394,-0.031363243529066026,13770,9.139375000000001e-05,0.2,-0.00038458406925201416,-0.04363572597503662,0.19348941991726556,-1.1505308747291565,15.0,1.633220410346985
15,,,,,,,,345000,,22610,,,,,,15.0,,,,,,,,,,460,,,1.37722246,,,,,,,,,,,,
15,,,,,,,,345750,,22660,,,,,,15.05,,,1.3919874,,,,,,,461,,,1.4145179199999998,0.12453333361384769,0.012183018,-0.03417983697701447,13800,9.137500000000001e-05,0.2,-0.012360364198684692,0.010055065155029297,0.17042764623959858,-1.1530485033988953,,
15,,,,,,,,346500,,22709,,,,,,15.05,,,1.4761114,,,,,,,462,,,1.4204708400000001,0.14791111114124458,0.012592908,-0.031585849267948045,13830,9.135625e-05,0.2,-0.05979931354522705,-0.23723793029785156,0.06336843992273013,-1.0798981666564942,,
15,,,,,,,,347250,,22758,,,,,,15.0,,,1.4241794,,,,,,,463,,,1.46099596,0.15008888888793687,0.011193484,-0.029700935561541054,13860,9.13375e-05,0.2,-0.02549770474433899,0.06008005142211914,0.1256819429496924,-1.1006642977396648,,
15,,,,,,,,348000,,22807,,,,,,15.0,,,1.5306065,,,,,,,464,,,1.5126804199999997,0.13817777819155405,0.01582299,-0.024432164436987473,13890,9.131875e-05,0.2,-0.060728512704372406,-0.14120864868164062,0.036734944209456444,-1.073464556535085,,
15,,,,,,,,348750,,22855,,,,,,15.0,,,1.4955004,,,,,,,465,,,1.49199925,0.15351111007233462,0.010177213,-0.029116471043270493,13920,9.130000000000001e-05,0.2,-0.02916308492422104,-0.023726582527160645,0.10535858745376268,-1.087418270111084,,
15,,,,,,,,349500,,22903,,,,,,15.0,,,1.3926735,,,,,,,466,,,1.48479893,0.13675555636485417,0.01267169,-0.027431933887789233,13950,9.128125e-05,0.2,-0.05967632681131363,-0.003723740577697754,0.046373381093144414,-1.1040120323499043,,
,,,,,,,,350000,,,,,,,,,,,1.5161612,,,,,,,,,,,0.1979111117310822,0.015179771,-0.02906506041675391,13980,9.12625e-05,0.2,-0.011386334896087646,0.04338109493255615,0.14308354357878367,-1.130228833357493,15.0,1.6300740480422973
15,,,,,,,,350250,,22957,,,,,,15.05,,,,,,,,,,467,,,1.4473095699999998,,,,,,,,,,,,
15,,,,,,,,351000,,23007,,,,,,15.05,,,1.5024693,,,,,,,468,,,1.4743903099999998,0.13377777722974618,0.014293743,-0.029854262399166404,14010,9.124375e-05,0.2,-0.0296408049762249,0.015394389629364014,0.11051292916138968,-1.1081216057141623,,
15,,,,,,,,351750,,23056,,,,,,15.0,,,1.3968719,,,,,,,469,,,1.4467721900000001,0.10613333365569512,0.008614525,-0.02249078423003148,14040,9.122500000000001e-05,0.2,-0.04282432049512863,0.046494126319885254,0.07228105242053667,-1.1048789143562316,,
15,,,,,,,,352500,,23105,,,,,,15.0,,,1.4457598,,,,,,,470,,,1.4100562699999997,0.11413333353896936,0.010988552,-0.0269128535474754,14070,9.120625000000001e-05,0.2,-0.02074708417057991,-0.011954426765441895,0.12677280281980832,-1.1325132727622986,,
15,,,,,,,,353250,,23155,,,,,,15.0,,,1.4323914,,,,,,,471,,,1.4806872299999998,0.11671111043542623,0.012126034,-0.025548255146574217,14100,9.11875e-05,0.2,-0.012293167412281036,-0.010410308837890625,0.14677359263102213,-1.1324188351631164,,
15,,,,,,,,354000,,23204,,,,,,15.0,,,1.5602584,,,,,,,472,,,1.4690659699999997,0.18928888955463966,0.014713821,-0.02354873124243066,14130,9.116875e-05,0.2,-0.04339580237865448,0.1523904800415039,0.06643784766395887,-1.1387859503428142,,
15,,,,,,,,354750,,23255,,,,,,15.0,,,1.3571836,,,,,,,473,,,1.4206642600000001,0.14986666787881403,0.013198335,-0.0275480481002066,14160,9.114999999999999e-05,0.2,-0.025690563023090363,-0.011067032814025879,0.13375373010834057,-1.148751171429952,,
,,,,,,,,355000,,,,,,,,,,,,,,,,,,,,,,0.13186666666685293,0.012081042,-0.027819925977372446,14190,9.113125e-05,0.2,-0.01748918741941452,-0.07167041301727295,0.1474499558409055,-1.1479579965273539,15.0,1.6237942934036256
15,,,,,,,,355500,,23308,,,,,,15.05,,,1.522448,,,,,,,474,,,1.48297957,,,,,,,,,,,,
15,,,,,,,,356250,,23356,,,,,,15.05,,,1.4309005,,,,,,,475,,,1.48186216,0.16648888861139616,0.016037665,-0.026628423075502106,14220,9.11125e-05,0.2,-0.06630363315343857,-0.33989202976226807,0.03784954411288102,-1.1736568093299866,,
15,,,,,,,,357000,,23404,,,,,,15.0,,,1.304823,,,,,,,476,,,1.2676272800000001,0.11546666684250037,0.010207131,-0.028408334230347016,14250,9.109375e-05,0.2,-0.052201930433511734,0.0033752918243408203,0.07181273425618807,-1.153784199555715,,
15,,,,,,,,357750,,23453,,,,,,15.0,,,1.1615715,,,,,,,477,,,1.1765149199999998,0.10893333293497562,0.009819607,-0.028091119811911605,14280,9.1075e-05,0.2,0.06608492136001587,0.02410256862640381,0.32372312943140663,-1.1459325114885965,,
15,,,,,,,,358500,,23501,,,,,,15.0,,,1.225196,,,,,,,478,,,1.2511189900000002,0.1592888880521059,0.012078711,-0.03321195686767915,14310,9.105625000000001e-05,0.2,-0.005886301398277283,0.011593341827392578,0.18574897348880767,-1.1074486335118612,,
