params/learning_starts,params/stats_window_size,params/gamma,params/target_update_interval,params/exploration_initial_eps,time/episodes,time/time_elapsed,rollout/ep_len_mean,params/verbose,time/fps,params/exploration_final_eps,params/gradient_steps,params/batch_size,params/train_freq,rollout/ep_rew_mean,time/total_timesteps,params/policy,params/buffer_size,params/tau,params/policy_kwargs,params/exploration_fraction,params/learning_rate,rollout/exploration_rate,params/max_grad_norm,train/loss,train/learning_rate,mean_reward,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,,,5036,5228,15.05,,14,,,,,0.75628581,75615,,,,,,,0.05,,0.004404265433549881,0.0003,,18653,,
,,,,,5040,5232,15.05,,14,,,,,0.75599155,75675,,,,,,,0.05,,0.0007917670300230384,0.0003,,18668,,
,,,,,5044,5236,15.05,,14,,,,,0.7562596299999998,75735,,,,,,,0.05,,0.001923673553392291,0.0003,,18683,,
,,,,,5048,5240,15.05,,14,,,,,0.7567981199999998,75795,,,,,,,0.05,,0.00334897986613214,0.0003,,18698,,
,,,,,5052,5244,15.05,,14,,,,,0.7566091500000002,75855,,,,,,,0.05,,0.002072350587695837,0.0003,,18713,,
,,,,,5056,5249,15.05,,14,,,,,0.7566833300000002,75915,,,,,,,0.05,,0.0025888995733112097,0.0003,,18728,,
,,,,,5060,5253,15.05,,14,,,,,0.75682196,75975,,,,,,,0.05,,0.001551007735542953,0.0003,,18743,,
,,,,,5064,5257,15.05,,14,,,,,0.7572878700000003,76035,,,,,,,0.05,,0.0016382462345063686,0.0003,0.049812026,18758,,
,,,,,5068,5261,15.05,,14,,,,,0.7564396000000001,76095,,,,,,,0.05,,0.0010554405162110925,0.0003,,18773,,
,,,,,5072,5265,15.05,,14,,,,,0.7547860299999999,76155,,,,,,,0.05,,0.006624673027545214,0.0003,,18788,,
,,,,,5076,5269,15.05,,14,,,,,0.75588121,76215,,,,,,,0.05,,0.0061913225799798965,0.0003,,18803,,
,,,,,5080,5274,15.05,,14,,,,,0.75640358,76275,,,,,,,0.05,,0.0011023525148630142,0.0003,,18818,,
,,,,,5084,5278,15.05,,14,,,,,0.75761607,76335,,,,,,,0.05,,0.0006851821090094745,0.0003,,18833,,
,,,,,5088,5282,15.05,,14,,,,,0.7579732200000001,76395,,,,,,,0.05,,0.009215631522238255,0.0003,,18848,,
,,,,,5092,5286,15.05,,14,,,,,0.75756023,76455,,,,,,,0.05,,0.002836681669577956,0.0003,,18863,,
,,,,,5096,5290,15.0,,14,,,,,0.7545182900000001,76515,,,,,,,0.05,,0.0014687427319586277,0.0003,,18878,,
,,,,,5100,5294,15.0,,14,,,,,0.7539161700000001,76575,,,,,,,0.05,,0.0010697855614125729,0.0003,,18893,,
,,,,,5104,5298,15.0,,14,,,,,0.7559459699999997,76635,,,,,,,0.05,,0.0013307525077834725,0.0003,,18908,,
,,,,,5108,5302,15.0,,14,,,,,0.7550141400000001,76695,,,,,,,0.05,,0.0021055322140455246,0.0003,,18923,,
,,,,,5112,5306,15.0,,14,,,,,0.7556799500000001,76755,,,,,,,0.05,,0.000890525639988482,0.0003,,18938,,
,,,,,5116,5310,15.0,,14,,,,,0.75645129,76815,,,,,,,0.05,,0.0069988383911550045,0.0003,,18953,,
,,,,,5120,5314,15.0,,14,,,,,0.75645572,76875,,,,,,,0.05,,0.0015791666228324175,0.0003,,18968,,
,,,,,5124,5318,15.0,,14,,,,,0.7716293499999999,76935,,,,,,,0.05,,0.001610346371307969,0.0003,,18983,,
,,,,,5128,5323,15.0,,14,,,,,0.77081971,76995,,,,,,,0.05,,0.0018855668604373932,0.0003,,18998,,
,,,,,5132,5327,15.0,,14,,,,,0.7699923600000003,77055,,,,,,,0.05,,0.005156506784260273,0.0003,0.051402595,19013,,
,,,,,5136,5331,15.0,,14,,,,,0.76862447,77115,,,,,,,0.05,,0.0006713792681694031,0.0003,,19028,,
,,,,,5140,5335,15.0,,14,,,,,0.7691178799999999,77175,,,,,,,0.05,,0.0008166286861523986,0.0003,,19043,,
,,,,,5144,5339,15.0,,14,,,,,0.76795014,77235,,,,,,,0.05,,0.0072054327465593815,0.0003,,19058,,
,,,,,5148,5343,15.0,,14,,,,,0.76850962,77295,,,,,,,0.05,,0.0019210783066228032,0.0003,,19073,,
,,,,,5152,5347,15.0,,14,,,,,0.7688081399999999,77355,,,,,,,0.05,,0.0030214337166398764,0.0003,,19088,,
,,,,,5156,5351,15.0,,14,,,,,0.76933246,77415,,,,,,,0.05,,0.0018102292669937015,0.0003,,19103,,
,,,,,5160,5355,15.0,,14,,,,,0.7703796900000001,77475,,,,,,,0.05,,0.0032163842115551233,0.0003,,19118,,
,,,,,5164,5359,15.0,,14,,,,,0.7703170500000001,77535,,,,,,,0.05,,0.00160125270485878,0.0003,,19133,,
,,,,,5168,5363,15.0,,14,,,,,0.7706085500000001,77595,,,,,,,0.05,,0.0011523743160068989,0.0003,,19148,,
,,,,,5172,5367,15.0,,14,,,,,0.77215707,77655,,,,,,,0.05,,0.0007064241217449307,0.0003,,19163,,
,,,,,5176,5371,15.0,,14,,,,,0.7720872200000002,77715,,,,,,,0.05,,0.0013907275861129165,0.0003,,19178,,
,,,,,5180,5375,15.0,,14,,,,,0.7721746199999999,77775,,,,,,,0.05,,0.0005714665167033672,0.0003,,19193,,
,,,,,5184,5379,15.0,,14,,,,,0.7713066999999999,77835,,,,,,,0.05,,0.002143933204934001,0.0003,,19208,,
,,,,,5188,5384,15.0,,14,,,,,0.7712637400000003,77895,,,,,,,0.05,,0.001056942157447338,0.0003,,19223,,
,,,,,5192,5388,15.0,,14,,,,,0.77118793,77955,,,,,,,0.05,,0.0005740438937209547,0.0003,,19238,,
,,,,,5196,5392,15.0,,14,,,,,0.7714412599999999,78015,,,,,,,0.05,,0.0015754720661789179,0.0003,0.051434424,19253,,
,,,,,5200,5396,15.0,,14,,,,,0.7712720599999998,78075,,,,,,,0.05,,0.0005566896288655698,0.0003,,19268,,
,,,,,5204,5400,15.0,,14,,,,,0.77080188,78135,,,,,,,0.05,,0.0002505834854673594,0.0003,,19283,,
,,,,,5208,5404,15.0,,14,,,,,0.7705659500000002,78195,,,,,,,0.05,,0.0003747149894479662,0.0003,,19298,,
,,,,,5212,5409,15.0,,14,,,,,0.7711419599999999,78255,,,,,,,0.05,,0.0004070159629918635,0.0003,,19313,,
,,,,,5216,5413,15.0,,14,,,,,0.7710475,78315,,,,,,,0.05,,0.00032236604602076113,0.0003,,19328,,
,,,,,5220,5417,15.0,,14,,,,,0.7714578999999999,78375,,,,,,,0.05,,0.0005595898255705833,0.0003,,19343,,
,,,,,5224,5421,15.0,,14,,,,,0.76984342,78435,,,,,,,0.05,,0.0029736484866589308,0.0003,,19358,,
,,,,,5228,5425,15.0,,14,,,,,0.7703436499999998,78495,,,,,,,0.05,,0.0006502969772554934,0.0003,,19373,,
,,,,,5232,5429,15.0,,14,,,,,0.7710347900000001,78555,,,,,,,0.05,,0.00023364563821814954,0.0003,,19388,,
,,,,,5236,5433,15.0,,14,,,,,0.7739671700000001,78615,,,,,,,0.05,,0.0002868808514904231,0.0003,,19403,,
,,,,,5240,5437,15.0,,14,,,,,0.7739394299999998,78675,,,,,,,0.05,,0.00020166728063486516,0.0003,,19418,,
,,,,,5244,5441,15.0,,14,,,,,0.7749837399999998,78735,,,,,,,0.05,,0.00034578508348204195,0.0003,,19433,,
,,,,,5248,5445,15.0,,14,,,,,0.7751948,78795,,,,,,,0.05,,0.00022988536511547863,0.0003,,19448,,
,,,,,5252,5450,15.0,,14,,,,,0.77512474,78855,,,,,,,0.05,,0.00013720084098167717,0.0003,,19463,,
,,,,,5256,5454,15.0,,14,,,,,0.7738542799999999,78915,,,,,,,0.05,,0.0005562567966990173,0.0003,,19478,,
,,,,,5260,5458,15.0,,14,,,,,0.77364535,78975,,,,,,,0.05,,0.00044015664025209844,0.0003,,19493,,
,,,,,5264,5462,15.0,,14,,,,,0.7748254599999999,79035,,,,,,,0.05,,0.0022907396778464317,0.0003,0.051612448,19508,,
,,,,,5268,5466,15.0,,14,,,,,0.77440443,79095,,,,,,,0.05,,0.00026857733610086143,0.0003,,19523,,
,,,,,5272,5471,15.0,,14,,,,,0.77433301,79155,,,,,,,0.05,,0.00027866606251336634,0.0003,,19538,,
,,,,,5276,5475,15.0,,14,,,,,0.7744777999999998,79215,,,,,,,0.05,,0.00025608009309507906,0.0003,,19553,,
,,,,,5280,5479,15.0,,14,,,,,0.7749343199999998,79275,,,,,,,0.05,,0.0002786167024169117,0.0003,,19568,,
,,,,,5284,5483,15.0,,14,,,,,0.77603726,79335,,,,,,,0.05,,0.0001585621212143451,0.0003,,19583,,
,,,,,5288,5488,15.0,,14,,,,,0.77632908,79395,,,,,,,0.05,,0.00027869504992850125,0.0003,,19598,,
,,,,,5292,5492,15.0,,14,,,,,0.7630266800000001,79455,,,,,,,0.05,,0.0005363479140214622,0.0003,,19613,,
,,,,,5296,5496,15.0,,14,,,,,0.76322766,79515,,,,,,,0.05,,0.0002988634805660695,0.0003,,19628,,
,,,,,5300,5500,15.0,,14,,,,,0.7633946699999999,79575,,,,,,,0.05,,0.0002461244002915919,0.0003,,19643,,
,,,,,5304,5504,15.0,,14,,,,,0.7632044099999997,79635,,,,,,,0.05,,0.0001813636044971645,0.0003,,19658,,
,,,,,5308,5508,15.0,,14,,,,,0.76477395,79695,,,,,,,0.05,,0.00015857374819461256,0.0003,,19673,,
,,,,,5312,5512,15.0,,14,,,,,0.7648099700000001,79755,,,,,,,0.05,,0.00021723605459555984,0.0003,,19688,,
,,,,,5316,5517,15.0,,14,,,,,0.7654226899999999,79815,,,,,,,0.05,,0.0002266513038193807,0.0003,,19703,,
,,,,,5320,5521,15.0,,14,,,,,0.7648792,79875,,,,,,,0.05,,0.00010217330418527126,0.0003,,19718,,
,,,,,5324,5525,15.0,,14,,,,,0.76524637,79935,,,,,,,0.05,,0.0001505599939264357,0.0003,,19733,,
,,,,,5328,5529,15.0,,14,,,,,0.75152083,79995,,,,,,,0.05,,0.00014895408821757883,0.0003,,19748,,
,,,,,,,,,,,,,,,80000,,,,,,,0.05,,0.00013233187200967222,0.0003,,19749,0.7811892949044704,15.0
,,,,,5332,5539,15.05,,14,,,,,0.75313428,80060,,,,,,,0.05,,0.0002315569727215916,0.0003,0.04914475,19764,,
,,,,,5336,5543,15.05,,14,,,,,0.7518001200000001,80120,,,,,,,0.05,,0.00012571917613968253,0.0003,,19779,,
,,,,,5340,5547,15.05,,14,,,,,0.7512867700000001,80180,,,,,,,0.05,,0.00019679751130752265,0.0003,,19794,,
,,,,,5344,5552,15.05,,14,,,,,0.7505731900000001,80240,,,,,,,0.05,,0.0001107370262616314,0.0003,,19809,,
,,,,,5348,5556,15.05,,14,,,,,0.75005315,80300,,,,,,,0.05,,0.0001801333128241822,0.0003,,19824,,
,,,,,5352,5561,15.05,,14,,,,,0.74972211,80360,,,,,,,0.05,,0.00010168128937948495,0.0003,,19839,,
,,,,,5356,5565,15.05,,14,,,,,0.750867,80420,,,,,,,0.05,,0.00012357745436020195,0.0003,,19854,,
,,,,,5360,5569,15.05,,14,,,,,0.75050888,80480,,,,,,,0.05,,0.00016571269952692091,0.0003,,19869,,
,,,,,5364,5574,15.05,,14,,,,,0.7508930800000002,80540,,,,,,,0.05,,0.00016992157907225192,0.0003,,19884,,
,,,,,5368,5578,15.05,,14,,,,,0.75222209,80600,,,,,,,0.05,,0.00011341209756210446,0.0003,,19899,,
,,,,,5372,5583,15.05,,14,,,,,0.75224136,80660,,,,,,,0.05,,0.0001120022134273313,0.0003,,19914,,
,,,,,5376,5587,15.05,,14,,,,,0.7526718200000001,80720,,,,,,,0.05,,0.000273450423264876,0.0003,,19929,,
,,,,,5380,5591,15.05,,14,,,,,0.7527467900000001,80780,,,,,,,0.05,,0.00013316499826032668,0.0003,,19944,,
,,,,,5384,5595,15.05,,14,,,,,0.7525514899999999,80840,,,,,,,0.05,,0.00012481395970098674,0.0003,,19959,,
,,,,,5388,5600,15.05,,14,,,,,0.75379626,80900,,,,,,,0.05,,0.00010619725799188018,0.0003,,19974,,
,,,,,5392,5604,15.05,,14,,,,,0.76898656,80960,,,,,,,0.05,,0.0001215390075230971,0.0003,,19989,,
,,,,,5396,5609,15.05,,14,,,,,0.7688035500000002,81020,,,,,,,0.05,,6.988630775595084e-05,0.0003,0.05197412,20004,,
,,,,,5400,5613,15.05,,14,,,,,0.7696202099999999,81080,,,,,,,0.05,,0.007809577044099569,0.0003,,20019,,
,,,,,5404,5617,15.05,,14,,,,,0.77020866,81140,,,,,,,0.05,,9.704988042358309e-05,0.0003,,20034,,
,,,,,5408,5622,15.05,,14,,,,,0.7699262099999999,81200,,,,,,,0.05,,9.835653327172622e-05,0.0003,,20049,,
,,,,,5412,5626,15.05,,14,,,,,0.76970974,81260,,,,,,,0.05,,9.87035091384314e-05,0.0003,,20064,,
,,,,,5416,5630,15.05,,14,,,,,0.7691415100000001,81320,,,,,,,0.05,,0.00010516386100789532,0.0003,,20079,,
,,,,,5420,5634,15.05,,14,,,,,0.77106151,81380,,,,,,,0.05,,0.006990221329033375,0.0003,,20094,,
,,,,,5424,5638,15.05,,14,,,,,0.7728949399999998,81440,,,,,,,0.05,,9.910711378324777e-05,0.0003,,20109,,
,,,,,5428,5643,15.05,,14,,,,,0.78735733,81500,,,,,,,0.05,,0.00012539522140286863,0.0003,,20124,,
,,,,,5432,5647,15.0,,14,,,,,0.78547942,81560,,,,,,,0.05,,0.00010249159822706133,0.0003,,20139,,
,,,,,5436,5651,15.0,,14,,,,,0.78613524,81620,,,,,,,0.05,,0.00014182816084939986,0.0003,,20154,,
,,,,,5440,5655,15.0,,14,,,,,0.7862015499999998,81680,,,,,,,0.05,,0.0003075264685321599,0.0003,,20169,,
,,,,,5444,5659,15.0,,14,,,,,0.7857051800000001,81740,,,,,,,0.05,,0.00012166037049610168,0.0003,,20184,,
,,,,,5448,5663,15.0,,14,,,,,0.7851388199999999,81800,,,,,,,0.05,,0.00013637686788570136,0.0003,,20199,,
,,,,,5452,5667,15.0,,14,,,,,0.785829,81860,,,,,,,0.05,,0.00012578649329952896,0.0003,,20214,,
,,,,,5456,5672,15.0,,14,,,,,0.7857555399999999,81920,,,,,,,0.05,,0.00026821301435120404,0.0003,,20229,,
,,,,,5460,5676,15.0,,14,,,,,0.7868937300000001,81980,,,,,,,0.05,,8.772563160164282e-05,0.0003,,20244,,
,,,,,5464,5680,15.0,,14,,,,,0.7862854,82040,,,,,,,0.05,,9.588763350620866e-05,0.0003,0.05250559,20259,,
,,,,,5468,5684,15.0,,14,,,,,0.78640585,82100,,,,,,,0.05,,9.721469541545957e-05,0.0003,,20274,,
,,,,,5472,5688,15.0,,14,,,,,0.7860240399999999,82160,,,,,,,0.05,,5.878377487533726e-05,0.0003,,20289,,
,,,,,5476,5693,15.0,,14,,,,,0.7853917800000001,82220,,,,,,,0.05,,8.194650581572205e-05,0.0003,,20304,,
,,,,,5480,5697,15.0,,14,,,,,0.78550051,82280,,,,,,,0.05,,0.0001200906845042482,0.0003,,20319,,
,,,,,5484,5701,15.0,,14,,,,,0.7853659100000001,82340,,,,,,,0.05,,0.00010168497828999534,0.0003,,20334,,
,,,,,5488,5705,15.0,,14,,,,,0.7849152999999999,82400,,,,,,,0.05,,0.00011348927364451811,0.0003,,20349,,
,,,,,5492,5709,15.0,,14,,,,,0.78345567,82460,,,,,,,0.05,,7.173029734985903e-05,0.0003,,20364,,
,,,,,5496,5714,15.0,,14,,,,,0.7836438199999999,82520,,,,,,,0.05,,6.659841164946556e-05,0.0003,,20379,,
,,,,,5500,5718,15.0,,14,,,,,0.7834084999999998,82580,,,,,,,0.05,,8.28275442472659e-05,0.0003,,20394,,
,,,,,5504,5722,15.0,,14,,,,,0.7839686799999999,82640,,,,,,,0.05,,6.397876859409735e-05,0.0003,,20409,,
,,,,,5508,5726,15.0,,14,,,,,0.7845778800000001,82700,,,,,,,0.05,,7.372753316303715e-05,0.0003,,20424,,
,,,,,5512,5730,15.0,,14,,,,,0.7851339799999998,82760,,,,,,,0.05,,7.347253995249048e-05,0.0003,,20439,,
,,,,,5516,5734,15.0,,14,,,,,0.7854156,82820,,,,,,,0.05,,7.541708328062668e-05,0.0003,,20454,,
,,,,,5520,5739,15.0,,14,,,,,0.7849530100000002,82880,,,,,,,0.05,,9.617919567972422e-05,0.0003,,20469,,
,,,,,5524,5743,15.0,,14,,,,,0.7832742500000002,82940,,,,,,,0.05,,7.95955493231304e-05,0.0003,,20484,,
,,,,,5528,5747,15.0,,14,,,,,0.7831538600000001,83000,,,,,,,0.05,,0.00014892838953528553,0.0003,0.052355636,20499,,
,,,,,5532,5751,15.0,,14,,,,,0.78359732,83060,,,,,,,0.05,,8.129047637339681e-05,0.0003,,20514,,
,,,,,5536,5756,15.0,,14,,,,,0.78286386,83120,,,,,,,0.05,,0.0001260527642443776,0.0003,,20529,,
,,,,,5540,5760,15.0,,14,,,,,0.7839572199999999,83180,,,,,,,0.05,,0.00023521657567471266,0.0003,,20544,,
,,,,,5544,5764,15.0,,14,,,,,0.7851906899999999,83240,,,,,,,0.05,,5.65892769373022e-05,0.0003,,20559,,
,,,,,5548,5769,15.0,,14,,,,,0.7859354199999998,83300,,,,,,,0.05,,9.095055429497734e-05,0.0003,,20574,,
,,,,,5552,5773,15.0,,14,,,,,0.78560988,83360,,,,,,,0.05,,0.0066316635347902775,0.0003,,20589,,
,,,,,5556,5777,15.0,,14,,,,,0.78522812,83420,,,,,,,0.05,,9.148012031801045e-05,0.0003,,20604,,
,,,,,5560,5782,15.0,,14,,,,,0.7838589,83480,,,,,,,0.05,,6.163882062537596e-05,0.0003,,20619,,
,,,,,5564,5786,15.0,,14,,,,,0.78386204,83540,,,,,,,0.05,,6.99145020917058e-05,0.0003,,20634,,
,,,,,5568,5790,15.0,,14,,,,,0.7842440500000002,83600,,,,,,,0.05,,0.00010025431402027607,0.0003,,20649,,
,,,,,5572,5795,15.0,,14,,,,,0.78443765,83660,,,,,,,0.05,,6.193274020915851e-05,0.0003,,20664,,
,,,,,5576,5799,15.0,,14,,,,,0.7851536400000001,83720,,,,,,,0.05,,0.0001724363974062726,0.0003,,20679,,
,,,,,5580,5803,15.0,,14,,,,,0.7848853999999998,83780,,,,,,,0.05,,9.410585334990174e-05,0.0003,,20694,,
,,,,,5584,5807,15.0,,14,,,,,0.7850332299999999,83840,,,,,,,0.05,,8.780197822488844e-05,0.0003,,20709,,
,,,,,5588,5811,15.0,,14,,,,,0.7842746600000001,83900,,,,,,,0.05,,8.554337546229362e-05,0.0003,,20724,,
,,,,,5592,5815,15.0,,14,,,,,0.78515192,83960,,,,,,,0.05,,8.926058217184618e-05,0.0003,,20739,,
,,,,,5596,5820,15.0,,14,,,,,0.78499313,84020,,,,,,,0.05,,3.642230876721442e-05,0.0003,0.05202802,20754,,
,,,,,5600,5824,15.0,,14,,,,,0.7847011700000001,84080,,,,,,,0.05,,9.092464460991323e-05,0.0003,,20769,,
,,,,,5604,5828,15.0,,14,,,,,0.7838580100000001,84140,,,,,,,0.05,,8.491040352964774e-05,0.0003,,20784,,
,,,,,5608,5832,15.0,,14,,,,,0.78297143,84200,,,,,,,0.05,,0.00032615632517263293,0.0003,,20799,,
,,,,,5612,5836,15.0,,14,,,,,0.7821044699999998,84260,,,,,,,0.05,,7.92418431956321e-05,0.0003,,20814,,
,,,,,5616,5841,15.0,,14,,,,,0.78129693,84320,,,,,,,0.05,,5.86100977670867e-05,0.0003,,20829,,
,,,,,5620,5845,15.0,,14,,,,,0.7811129699999997,84380,,,,,,,0.05,,8.694918506080285e-05,0.0003,,20844,,
,,,,,5624,5849,15.0,,14,,,,,0.7824284,84440,,,,,,,0.05,,7.027137326076627e-05,0.0003,,20859,,
,,,,,5628,5853,15.0,,14,,,,,0.7822411399999999,84500,,,,,,,0.05,,8.698843885213137e-05,0.0003,,20874,,
,,,,,5632,5857,15.0,,14,,,,,0.7821550599999998,84560,,,,,,,0.05,,7.107885176083073e-05,0.0003,,20889,,
,,,,,5636,5861,15.0,,14,,,,,0.7827261,84620,,,,,,,0.05,,0.00010280151764163747,0.0003,,20904,,
,,,,,5640,5866,15.0,,14,,,,,0.78298154,84680,,,,,,,0.05,,8.808155689621344e-05,0.0003,,20919,,
,,,,,5644,5870,15.0,,14,,,,,0.7831597499999998,84740,,,,,,,0.05,,7.097038178471848e-05,0.0003,,20934,,
,,,,,5648,5874,15.0,,14,,,,,0.7830255300000001,84800,,,,,,,0.05,,8.66864575073123e-05,0.0003,,20949,,
,,,,,5652,5878,15.0,,14,,,,,0.7835751900000001,84860,,,,,,,0.05,,0.006131195928901434,0.0003,,20964,,
,,,,,5656,5882,15.0,,14,,,,,0.7834019499999999,84920,,,,,,,0.05,,9.868595225270838e-05,0.0003,,20979,,
,,,,,5660,5886,15.0,,14,,,,,0.7843518500000001,84980,,,,,,,0.05,,6.3411942392122e-05,0.0003,,20994,,
,,,,,,,,,,,,,,,85000,,,,,,,0.05,,8.116687968140468e-05,0.0003,,20999,0.7847918938845396,15.0
,,,,,5664,5895,15.05,,14,,,,,0.7869600400000002,85045,,,,,,,0.05,,6.386433233274147e-05,0.0003,0.05244227,21011,,
,,,,,5668,5900,15.05,,14,,,,,0.7854543600000001,85105,,,,,,,0.05,,5.4155043471837416e-05,0.0003,,21026,,
,,,,,5672,5904,15.05,,14,,,,,0.7865906600000001,85165,,,,,,,0.05,,0.00021552556427195668,0.0003,,21041,,
,,,,,5676,5908,15.05,,14,,,,,0.7861931600000002,85225,,,,,,,0.05,,0.00019312533549964428,0.0003,,21056,,
,,,,,5680,5912,15.05,,14,,,,,0.78610783,85285,,,,,,,0.05,,0.00011777121108025312,0.0003,,21071,,
,,,,,5684,5916,15.05,,14,,,,,0.7865769699999998,85345,,,,,,,0.05,,8.252217230619863e-05,0.0003,,21086,,
,,,,,5688,5921,15.05,,14,,,,,0.7871143499999999,85405,,,,,,,0.05,,7.453851139871404e-05,0.0003,,21101,,
,,,,,5692,5925,15.05,,14,,,,,0.7869248,85465,,,,,,,0.05,,5.424003393272869e-05,0.0003,,21116,,
,,,,,5696,5929,15.05,,14,,,,,0.786874,85525,,,,,,,0.05,,7.246603490784764e-05,0.0003,,21131,,
,,,,,5700,5934,15.05,,14,,,,,0.78697494,85585,,,,,,,0.05,,9.630208660382777e-05,0.0003,,21146,,
,,,,,5704,5938,15.05,,14,,,,,0.7860947199999999,85645,,,,,,,0.05,,4.630798503058031e-05,0.0003,,21161,,
,,,,,5708,5942,15.05,,14,,,,,0.7864637400000001,85705,,,,,,,0.05,,5.138027700013481e-05,0.0003,,21176,,
,,,,,5712,5946,15.05,,14,,,,,0.7871883,85765,,,,,,,0.05,,5.191861419007182e-05,0.0003,,21191,,
,,,,,5716,5951,15.05,,14,,,,,0.7884112099999999,85825,,,,,,,0.05,,5.785790926893242e-05,0.0003,,21206,,
,,,,,5720,5955,15.05,,14,,,,,0.78750279,85885,,,,,,,0.05,,5.830826557939872e-05,0.0003,,21221,,
,,,,,5724,5959,15.05,,14,,,,,0.78749877,85945,,,,,,,0.05,,8.262856135843322e-05,0.0003,,21236,,
,,,,,5728,5963,15.05,,14,,,,,0.7875280200000002,86005,,,,,,,0.05,,5.524033622350544e-05,0.0003,0.052088108,21251,,
,,,,,5732,5968,15.05,,14,,,,,0.7877898299999999,86065,,,,,,,0.05,,5.04701238241978e-05,0.0003,,21266,,
,,,,,5736,5972,15.05,,14,,,,,0.7876085500000001,86125,,,,,,,0.05,,5.3992040193406865e-05,0.0003,,21281,,
,,,,,5740,5977,15.05,,14,,,,,0.78775092,86185,,,,,,,0.05,,5.4623331379843876e-05,0.0003,,21296,,
,,,,,5744,5981,15.05,,14,,,,,0.7876369599999999,86245,,,,,,,0.05,,5.332423097570427e-05,0.0003,,21311,,
,,,,,5748,5985,15.05,,14,,,,,0.7876612199999999,86305,,,,,,,0.05,,5.845691339345649e-05,0.0003,,21326,,
,,,,,5752,5990,15.05,,14,,,,,0.78841049,86365,,,,,,,0.05,,7.102368545019999e-05,0.0003,,21341,,
,,,,,5756,5994,15.05,,14,,,,,0.78882722,86425,,,,,,,0.05,,8.279386383946985e-05,0.0003,,21356,,
,,,,,5760,5998,15.05,,14,,,,,0.7891514500000001,86485,,,,,,,0.05,,5.3661526180803776e-05,0.0003,,21371,,
,,,,,5764,6003,15.0,,14,,,,,0.7868724999999999,86545,,,,,,,0.05,,4.405252184369601e-05,0.0003,,21386,,
,,,,,5768,6007,15.0,,14,,,,,0.78702743,86605,,,,,,,0.05,,4.401686601340771e-05,0.0003,,21401,,
,,,,,5772,6012,15.0,,14,,,,,0.7872845200000002,86665,,,,,,,0.05,,5.723397043766454e-05,0.0003,,21416,,
,,,,,5776,6016,15.0,,14,,,,,0.78796446,86725,,,,,,,0.05,,4.9384223530068994e-05,0.0003,,21431,,
,,,,,5780,6020,15.0,,14,,,,,0.78821641,86785,,,,,,,0.05,,5.729812983190641e-05,0.0003,,21446,,
,,,,,5784,6025,15.0,,14,,,,,0.78838757,86845,,,,,,,0.05,,5.858933218405582e-05,0.0003,,21461,,
,,,,,5788,6029,15.0,,14,,,,,0.7884537699999999,86905,,,,,,,0.05,,5.50787772226613e-05,0.0003,,21476,,
,,,,,5792,6033,15.0,,14,,,,,0.7883918600000002,86965,,,,,,,0.05,,4.856297528021969e-05,0.0003,,21491,,
,,,,,5796,6037,15.0,,14,,,,,0.78847912,87025,,,,,,,0.05,,4.852995334658772e-05,0.0003,0.052883524,21506,,
,,,,,5800,6042,15.0,,14,,,,,0.7895509300000002,87085,,,,,,,0.05,,4.9684287660056725e-05,0.0003,,21521,,
,,,,,5804,6046,15.0,,14,,,,,0.7904984,87145,,,,,,,0.05,,7.24087658454664e-05,0.0003,,21536,,
,,,,,5808,6050,15.0,,14,,,,,0.7910287300000001,87205,,,,,,,0.05,,5.093868094263598e-05,0.0003,,21551,,
,,,,,5812,6055,15.0,,14,,,,,0.79069925,87265,,,,,,,0.05,,4.886761598754674e-05,0.0003,,21566,,
,,,,,5816,6059,15.0,,14,,,,,0.7899109799999998,87325,,,,,,,0.05,,5.9291971410857514e-05,0.0003,,21581,,
,,,,,5820,6063,15.0,,14,,,,,0.78947738,87385,,,,,,,0.05,,6.218613998498768e-05,0.0003,,21596,,
,,,,,5824,6067,15.0,,14,,,,,0.7886740600000001,87445,,,,,,,0.05,,4.382912811706774e-05,0.0003,,21611,,
,,,,,5828,6072,15.0,,14,,,,,0.7882103200000004,87505,,,,,,,0.05,,5.737888204748742e-05,0.0003,,21626,,
,,,,,5832,6076,15.0,,14,,,,,0.7880972300000001,87565,,,,,,,0.05,,6.461214070441201e-05,0.0003,,21641,,
,,,,,5836,6080,15.0,,14,,,,,0.78836101,87625,,,,,,,0.05,,6.952834519324824e-05,0.0003,,21656,,
,,,,,5840,6084,15.0,,14,,,,,0.7875033100000002,87685,,,,,,,0.05,,4.896771861240268e-05,0.0003,,21671,,
,,,,,5844,6089,15.0,,14,,,,,0.78790286,87745,,,,,,,0.05,,4.0493356209481135e-05,0.0003,,21686,,
,,,,,5848,6093,15.0,,14,,,,,0.78846171,87805,,,,,,,0.05,,5.422472895588726e-05,0.0003,,21701,,
,,,,,5852,6097,15.0,,14,,,,,0.7881975,87865,,,,,,,0.05,,6.236696935957298e-05,0.0003,,21716,,
,,,,,5856,6102,15.0,,14,,,,,0.78873014,87925,,,,,,,0.05,,4.051193536724895e-05,0.0003,,21731,,
,,,,,5860,6106,15.0,,14,,,,,0.7881990299999999,87985,,,,,,,0.05,,5.7517831010045484e-05,0.0003,,21746,,
,,,,,5864,6110,15.0,,14,,,,,0.7879347999999999,88045,,,,,,,0.05,,3.859453136101365e-05,0.0003,0.052546848,21761,,
