rush_att,rush_yd,rush_td,rec_tgt,rec_rcpt,rec_yd,rec_td,fumbles_lost,fpts,source,source_url,gp,rush_yd_per_rsh,rec_yd_per_game,rec_yd_per_rcpt,fp_per_game,fpts_halfppr_adjust,pass_yd,pass_td,pass_int,rec_yds,fpts_ci,rank_overall,rank_pos,src_player_name,sleeper_id,full_name,team,position
25.01108902,107.3437719,0.82110794,5.284233492,4.100696522,29.14675117,0.167726788,,21.562428428,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Israel Abanikanda,9227,Israel Abanikanda,NYJ,RB
21.67076586,90.30162018,0.695061924,5.568947351,4.324139017,30.70535463,0.203621858,,20.2936567675,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Carson Steele,11582,Carson Steele,KC,RB
16.54459543,71.26968073,0.509863123,5.536563112,4.228326173,29.45492537,0.164065194,,16.1463152145,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Sean Tucker,9506,Sean Tucker,TB,RB
24.96748483,98.37013839,0.535588569,2.779733602,2.132183852,14.11397907,0.106026316,,16.023208584,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Myles Gaskin,5980,Myles Gaskin,MIN,RB
16.73029765,70.1338438,0.48190157,4.735779641,3.604693018,25.88701321,0.167572048,,15.203218411999996,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Rasheen Ali,11570,Rasheen Ali,BAL,RB
16.68054016,70.98716891,0.360062993,5.120372787,3.988369901,27.56315928,0.143996336,,14.7563729055,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jaret Patterson,7537,Jaret Patterson,LAC,RB
11.63413834,50.36277624,0.373095588,5.368993564,4.084059645,28.98861171,0.161132315,,13.1061341255,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Chris Brooks,11370,Chris Brooks,MIA,RB
18.77647886,74.89440775,0.479491816,2.772781231,2.187588433,15.78535207,0.109884008,,13.635544586500004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Cam Akers,6938,Cam Akers,HOU,RB
12.12363789,51.92306961,0.441700001,3.234406231,2.557412202,18.03049383,0.066236192,,12.939903268999998,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Raheem Blackshear,8255,Raheem Blackshear,CAR,RB
12.69369814,52.68745257,0.327209384,4.77835457,3.653819125,26.47119152,0.10517561,,12.288520449499998,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,La'Mical Perine,6908,La'Mical Perine,PIT,RB
10.70035064,44.90294863,0.28331799,2.779733602,2.072951895,14.4142852,0.076336984,,13.0738512405,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kene Nwangwu,7720,Kene Nwangwu,MIN,RB
8.18712101,34.97507242,0.246648177,5.235752831,4.182682333,25.23287374,0.073719966,,11.4319678785,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,DeeJay Dallas,6931,DeeJay Dallas,ARI,RB
4.053127467,17.71976725,0.157806499,5.391160114,4.383593723,29.42058588,0.185424387,,10.3917575245,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Avery Williams,7809,Avery Williams,ATL,RB
7.798238724,32.50445448,0.25892331,5.363168725,3.991988835,29.33851349,0.146034418,,10.5709317425,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Darrynton Evans,7064,Darrynton Evans,BUF,RB
7.104393055,29.27452714,0.218736603,5.438178276,4.166722268,28.05082788,0.148030351,,9.96517376,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Dante Miller,11654,Dante Miller,NYG,RB
12.63980116,52.92633582,0.423148576,2.647995812,2.022679282,14.45581428,0.087533709,,11.002172033000004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Sione Vaki,11729,Sione Vaki,DET,RB
7.326905126,30.73287681,0.16722883,5.316767178,4.040805786,28.94176271,0.108920152,,9.581007539000002,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kevin Harris,8174,Kevin Harris,NE,RB
3.991569801,16.64545381,0.121662743,5.891846791,4.427844964,30.2026097,0.224058706,,8.937912653000001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Andrew Beck,6323,Andrew Beck,HOU,RB
10.83538293,45.15081009,0.347530962,2.784473676,2.159448019,15.30536337,0.101810929,,9.7618242095,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Deneric Prince,10870,Deneric Prince,KC,RB
9.430045057,40.3648395,0.286617997,2.49380656,1.882887396,13.04399776,0.069649925,,8.361052856,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tyler Goodson,8207,Tyler Goodson,IND,RB
1.907684554,8.07708521,0.05811337,5.880498473,4.519531291,29.38192451,0.105315138,,6.9424851835000005,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,C.J. Ham,507,C.J. Spiller,,RB
,,,5.048360527,3.74689284,26.29172397,0.201589473,,5.692761815,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Patrick Ricard,6311,Patrick Laird,,RB
3.913313281,17.3196442,0.112674843,2.634122457,2.034733843,14.52889092,0.063126663,,5.2191770674999995,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Travis Homer,6012,Travis Homer,CHI,RB
10.2783085,43.54802677,0.298450839,,,,,,6.101674345,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Hassan Haskins,8123,Hassan Haskins,TEN,RB
7.836305296,32.27743528,0.231306465,,,,,,4.57889901,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Zach Evans,9222,Zach Evans,LAR,RB
4.120974732,17.07018179,0.124488909,,,,,,2.432071957,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Tyrion Davis-Price,8211,Tyrion Davis-Price,PHI,RB
3.979936842,16.81076298,0.098122659,,,,,,2.25081589,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Jordan Mims,11378,Jordan Mims,NO,RB
3.890747749,16.46762138,0.090732974,,,,,,2.177235056,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Jeremy McNichols,4219,Jeremy McNichols,WAS,RB
,,,,,,,,0.7472185379999999,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Keilan Robinson,11773,Keilan Robinson,JAX,RB
,,,,,,,,0.463364322,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Pierre Strong Jr.,8116,Pierre Strong,CLE,RB
,,,,,,,,0.297149604,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,False,,,,,,,,Chris Evans,7794,Chris Evans,CIN,RB
,1229.0,11.0,,68.0,537.0,4.0,2,364.6,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Christian McCaffrey RB - SF Q,4034,Christian McCaffrey,SF,RB
,1224.0,9.0,,55.0,408.0,2.0,2,307.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Breece Hall RB - NYJ,8155,Breece Hall,NYJ,RB
,1098.0,8.0,,55.0,414.0,2.0,2,289.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Bijan Robinson RB - ATL,9509,Bijan Robinson,ATL,RB
,1157.0,7.0,,44.0,331.0,2.0,2,264.8,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Saquon Barkley RB - PHI,4866,Saquon Barkley,PHI,RB
,1224.0,10.0,,32.0,244.0,1.0,2,256.8,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Jonathan Taylor RB - IND,6813,Jonathan Taylor,IND,RB
,1051.0,8.0,,43.0,318.0,2.0,1,259.4,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Isiah Pacheco RB - KC,8205,Isiah Pacheco,KC,RB
,905.0,7.0,,52.0,387.0,2.0,1,259.2,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,14.0,,,,,True,-,-,-,,,,,Jahmyr Gibbs RB - DET Q,9221,Jahmyr Gibbs,DET,RB
,1032.0,7.0,,45.0,338.0,1.0,2,248.5,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Travis Etienne RB - JAX,7543,Travis Etienne,JAX,RB
,905.0,7.0,,47.0,364.0,2.0,1,249.4,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,De'Von Achane RB - MIA,9226,De'Von Achane,MIA,RB
,1075.0,9.0,,35.0,260.0,1.0,2,242.0,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Kyren Williams RB - LAR,8150,Kyren Williams,LAR,RB
,1152.0,11.0,,20.0,145.0,1.0,1,229.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Derrick Henry RB - BAL,3198,Derrick Henry,BAL,RB
,889.0,6.0,,50.0,367.0,2.0,2,244.6,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Rachaad White RB - TB,8136,Rachaad White,TB,RB
,1039.0,8.0,,35.0,255.0,1.0,1,233.9,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Josh Jacobs RB - GB,5850,Josh Jacobs,GB,RB
,728.0,4.0,,57.0,421.0,2.0,1,234.4,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Alvin Kamara RB - NO,4035,Alvin Kamara,NO,RB
,908.0,5.0,,40.0,309.0,2.0,1,221.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,James Cook RB - BUF,8138,James Cook,BUF,RB
,941.0,6.0,,38.0,277.0,1.0,1,218.8,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Joe Mixon RB - HOU,4018,Joe Mixon,HOU,RB
,885.0,6.0,,36.0,267.0,2.0,1,215.2,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Aaron Jones RB - MIN,4199,Aaron Jones,MIN,RB
,970.0,7.0,,29.0,215.0,1.0,1,208.0,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Kenneth Walker III RB - SEA,8151,Kenneth Walker,SEA,RB
,882.0,7.0,,33.0,246.0,1.0,1,208.3,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,14.0,,,,,True,-,-,-,,,,,James Conner RB - ARI,4137,James Conner,ARI,RB
,913.0,9.0,,22.0,160.0,1.0,1,198.3,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,David Montgomery RB - DET,5892,David Montgomery,DET,RB
,928.0,7.0,,28.0,200.0,1.0,1,200.8,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Najee Harris RB - PIT,7528,Najee Harris,PIT,RB
,907.0,6.0,,32.0,236.0,1.0,1,202.3,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Rhamondre Stevenson RB - NE,7611,Rhamondre Stevenson,NE,RB
,804.0,6.0,,37.0,271.0,1.0,1,203.0,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,D'Andre Swift RB - CHI,6790,D'Andre Swift,CHI,RB
,896.0,5.0,,34.0,243.0,1.0,1,198.9,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Devin Singletary RB - NYG,6130,Devin Singletary,NYG,RB
,897.0,5.0,,33.0,241.0,1.0,1,197.3,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Tony Pollard RB - TEN,5967,Tony Pollard,TEN,RB
,711.0,4.0,,43.0,317.0,2.0,1,201.3,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Jaylen Warren RB - PIT Q,8228,Jaylen Warren,PIT,RB
,881.0,5.0,,33.0,238.0,1.0,1,195.4,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Javonte Williams RB - DEN,7588,Javonte Williams,DEN,RB
,822.0,7.0,,27.0,193.0,1.0,1,188.0,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Raheem Mostert RB - MIA,2749,Raheem Mostert,MIA,RB
,854.0,6.0,,28.0,203.0,1.0,1,187.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Zamir White RB - LV,8139,Zamir White,LV,RB
,757.0,6.0,,32.0,232.0,1.0,-,188.9,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Zack Moss RB - CIN,6845,Zack Moss,CIN,RB
,664.0,4.0,,41.0,302.0,2.0,1,192.1,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Tyjae Spears RB - TEN,9508,Tyjae Spears,TEN,RB
,736.0,5.0,,33.0,247.0,1.0,1,181.8,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,14.0,,,,,True,-,-,-,,,,,Jonathon Brooks RB - CAR NFI-R View News,11583,Jonathon Brooks,CAR,RB
,551.0,4.0,,43.0,325.0,2.0,1,186.1,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Austin Ekeler RB - WAS,4663,Austin Ekeler,WAS,RB
,807.0,6.0,,25.0,184.0,1.0,1,176.6,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Brian Robinson RB - WAS,8154,Brian Robinson,WAS,RB
,844.0,7.0,,17.0,125.0,1.0,1,168.4,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Gus Edwards RB - LAC,5248,Gus Edwards,LAC,RB
,629.0,4.0,,36.0,276.0,1.0,-,174.5,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Chase Brown RB - CIN,9224,Chase Brown,CIN,RB
,696.0,6.0,,27.0,196.0,1.0,1,169.7,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Ezekiel Elliott RB - DAL,3164,Ezekiel Elliott,DAL,RB
,564.0,4.0,,41.0,292.0,1.0,1,175.1,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Jerome Ford RB - CLE,8143,Jerome Ford,CLE,RB
,812.0,7.0,,14.0,109.0,1.0,1,159.1,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,12.0,,,,,True,-,-,-,,,,,Nick Chubb RB - CLE PUP View News,4988,Nick Chubb,CLE,RB
,546.0,4.0,,31.0,229.0,1.0,1,152.0,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Zach Charbonnet RB - SEA Q,9753,Zach Charbonnet,SEA,RB
,595.0,4.0,,22.0,157.0,1.0,1,136.2,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,15.0,,,,,True,-,-,-,,,,,Chuba Hubbard RB - CAR View News,7594,Chuba Hubbard,CAR,RB
,545.0,4.0,,21.0,152.0,1.0,1,129.2,NFL,https://fantasy.nfl.com/research/projections?position=2&count=42&sort=projectedPts&statCategory=projectedStats&statSeason=2024&statType=seasonProjectedStats,16.0,,,,,True,-,-,-,,,,,Trey Benson RB - ARI,11589,Trey Benson,ARI,RB
264.0,1322.0,12.0,,69.0,,6.0,,333.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,586.0,,,,Christian McCaffrey,4034,Christian McCaffrey,SF,RB
276.0,1289.0,12.0,,67.0,,4.0,,308.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,505.0,,,,Bijan Robinson,9509,Bijan Robinson,ATL,RB
271.0,1249.0,11.0,,71.0,,4.0,,303.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,526.0,,,,Breece Hall,8155,Breece Hall,NYJ,RB
291.0,1341.0,9.0,,58.0,,4.0,,281.1,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,400.0,,,,Saquon Barkley,4866,Saquon Barkley,PHI,RB
296.0,1364.0,12.0,,43.0,,2.0,,275.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,336.0,,,,Jonathan Taylor,6813,Jonathan Taylor,IND,RB
238.0,1215.0,10.0,,63.0,,2.0,,264.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,396.0,,,,Jahmyr Gibbs,9221,Jahmyr Gibbs,DET,RB
262.0,1156.0,10.0,,56.0,,2.0,,263.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,476.0,,,,Travis Etienne,7543,Travis Etienne,JAX,RB
278.0,1195.0,11.0,,53.0,,2.0,,263.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,399.0,,,,Josh Jacobs,5850,Josh Jacobs,GB,RB
218.0,1198.0,10.0,,53.0,,3.0,,262.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,386.0,,,,Devon Achane,9226,De'Von Achane,MIA,RB
248.0,1191.0,11.0,,51.0,,3.0,,262.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,336.0,,,,Kyren Williams,8150,Kyren Williams,LAR,RB
255.0,1227.0,7.0,,49.0,,3.0,,253.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,465.0,,,,James Cook,8138,James Cook,BUF,RB
291.0,1106.0,7.0,,57.0,,3.0,,246.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,477.0,,,,Rachaad White,8136,Rachaad White,TB,RB
242.0,1142.0,8.0,,53.0,,3.0,,238.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,318.0,,,,Isiah Pacheco,8205,Isiah Pacheco,KC,RB
254.0,1118.0,9.0,,42.0,,2.0,,231.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,331.0,,,,Kenneth Walker III,8151,Kenneth Walker,SEA,RB
197.0,843.0,6.0,,71.0,,2.0,,217.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,494.0,,,,Alvin Kamara,4035,Alvin Kamara,NO,RB
228.0,1019.0,7.0,,51.0,,2.0,,214.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,331.0,,,,Rhamondre Stevenson,7611,Rhamondre Stevenson,NE,RB
237.0,1049.0,8.0,,41.0,,2.0,,214.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,291.0,,,,Joe Mixon,4018,Joe Mixon,HOU,RB
273.0,1216.0,13.0,,19.0,,0.0,,224.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,152.0,,,,Derrick Henry,3198,Derrick Henry,BAL,RB
244.0,1133.0,8.0,,40.0,,1.0,,213.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,261.0,,,,D'Andre Swift,6790,D'Andre Swift,CHI,RB
203.0,1014.0,5.0,,47.0,,3.0,,208.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,357.0,,,,Aaron Jones,4199,Aaron Jones,MIN,RB
