rank,player,rec,rec_tgt,rec_yds,rec_yds_per_rec,rec_longest,rec_20_plus,rec_td,rush_att,rush_yds,rush_td,fumbles,g,fpts,fpts_per_game,rost,year,week,pos
73,Maxx Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,16,te
74,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,16,te
75,Stephen Anderson (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,16,te
76,Nick Vannett (TEN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,16,te
1,Dalton Schultz (HOU),7,10,56,8.0,13,0,2,0,0,0,0,1,21.1,21.1,75.6%,2022,17,te
2,Trey McBride (ARI),7,10,78,11.1,26,1,1,0,0,0,0,1,17.3,17.3,91.3%,2022,17,te
3,Brock Wright (DET),3,4,13,4.3,9,0,2,0,0,0,0,1,14.8,14.8,0.2%,2022,17,te
4,Darren Waller (FA),3,5,72,24.0,24,3,1,0,0,0,0,1,14.7,14.7,45.8%,2022,17,te
5,Mark Andrews (BAL),9,9,100,11.1,19,0,0,0,0,0,0,1,14.5,14.5,73.3%,2022,17,te
6,Taysom Hill (NO),1,1,10,10.0,10,0,0,14,46,1,0,1,13.1,13.1,35.8%,2022,17,te
7,Robert Tonyan (MIN),3,4,52,17.3,24,2,1,0,0,0,0,1,12.7,12.7,0.1%,2022,17,te
8,Colby Parkinson (LAR),5,7,36,7.2,12,0,1,0,0,0,0,1,12.1,12.1,0.7%,2022,17,te
9,Albert Okwuegbunam Jr. (PHI),3,6,45,15.0,25,1,1,0,0,0,0,1,12.0,12.0,0.1%,2022,17,te
10,Tyler Conklin (NYJ),6,6,80,13.3,30,1,0,0,0,0,0,1,11.0,11.0,16.7%,2022,17,te
11,Tommy Tremble (CAR),3,3,33,11.0,17,0,1,0,0,0,0,1,10.8,10.8,0.3%,2022,17,te
12,George Kittle (SF),4,8,23,5.8,9,0,1,0,0,0,0,1,10.3,10.3,97.5%,2022,17,te
13,Cole Kmet (CHI),2,3,27,13.5,14,0,1,0,0,0,0,1,9.7,9.7,69.9%,2022,17,te
14,T.J. Hockenson (MIN),7,12,59,8.4,13,0,0,0,0,0,0,1,9.4,9.4,81.1%,2022,17,te
15,Gerald Everett (CHI),3,3,15,5.0,7,0,1,0,0,0,0,1,9.0,9.0,23.4%,2022,17,te
16,Mike Gesicki (CIN),2,4,18,9.0,14,0,1,0,0,0,0,1,8.8,8.8,2.2%,2022,17,te
17,Isaiah Likely (BAL),3,5,12,4.0,11,0,1,0,0,0,0,1,8.7,8.7,37.0%,2022,17,te
18,Juwan Johnson (NO),5,7,62,12.4,21,1,0,0,0,0,0,1,8.7,8.7,9.5%,2022,17,te
19,Logan Thomas (SF),6,7,56,9.3,15,0,0,0,0,0,0,1,8.6,8.6,19.2%,2022,17,te
20,Blake Bell (FA),1,1,17,17.0,17,0,1,0,0,0,0,1,8.2,8.2,0.0%,2022,17,te
21,Travis Kelce (KC),7,10,43,6.1,12,0,0,0,0,0,0,1,7.8,7.8,99.9%,2022,17,te
22,Hunter Henry (NE),5,6,52,10.4,29,1,0,0,0,0,0,1,7.7,7.7,15.1%,2022,17,te
23,Tyler Mabry (SEA),1,1,7,7.0,7,0,1,0,0,0,0,1,7.2,7.2,0.0%,2022,17,te
24,Foster Moreau (NO),3,3,55,18.3,21,2,0,0,0,0,0,1,7.0,7.0,0.1%,2022,17,te
25,MyCole Pruitt (PIT),4,4,49,12.3,25,1,0,0,0,0,0,1,6.9,6.9,0.0%,2022,17,te
26,Donald Parham Jr. (LAC),1,1,3,3.0,3,0,1,0,0,0,0,1,6.8,6.8,1.1%,2022,17,te
27,Dallas Goedert (PHI),3,6,45,15.0,18,0,0,0,0,0,0,1,6.0,6.0,89.3%,2022,17,te
28,Daniel Bellinger (NYG),3,3,42,14.0,24,1,0,0,0,0,0,1,5.7,5.7,0.8%,2022,17,te
29,Pat Freiermuth (PIT),3,6,36,12.0,20,1,0,0,0,0,0,1,5.1,5.1,57.6%,2022,17,te
30,Noah Fant (SEA),2,3,40,20.0,29,1,0,0,0,0,0,1,5.0,5.0,2.2%,2022,17,te
31,Jordan Akins (CLE),2,3,38,19.0,29,1,0,0,0,0,0,1,4.8,4.8,0.1%,2022,17,te
32,Eric Saubert (SF),3,3,30,10.0,24,1,0,0,0,0,0,1,4.5,4.5,0.0%,2022,17,te
33,Chigoziem Okonkwo (TEN),3,4,24,8.0,12,0,0,0,0,0,0,1,3.9,3.9,23.7%,2022,17,te
34,C.J. Uzomah (PHI),3,7,24,8.0,12,0,0,0,0,0,0,1,3.9,3.9,0.1%,2022,17,te
35,Giovanni Ricci (CLE),1,1,32,32.0,32,1,0,0,0,0,0,1,3.7,3.7,0.0%,2022,17,te
36,Hayden Hurst (LAC),2,2,25,12.5,21,1,0,0,0,0,0,1,3.5,3.5,2.2%,2022,17,te
37,Jelani Woods (IND),3,4,19,6.3,11,0,0,0,0,0,0,1,3.4,3.4,1.2%,2022,17,te
38,Evan Engram (JAC),1,2,16,16.0,16,0,0,1,13,0,0,1,3.4,3.4,96.4%,2022,17,te
39,O.J. Howard (FA),1,2,26,26.0,26,1,0,0,0,0,0,1,3.1,3.1,0.0%,2022,17,te
40,Harrison Bryant (LV),2,3,19,9.5,12,0,0,0,0,0,0,1,2.9,2.9,0.1%,2022,17,te
41,Cade Otton (TB),2,6,17,8.5,12,0,0,0,0,0,0,1,2.7,2.7,16.5%,2022,17,te
42,David Njoku (CLE),1,3,21,21.0,21,1,0,0,0,0,0,1,2.6,2.6,93.6%,2022,17,te
43,Tyler Higbee (LAR),3,4,11,3.7,7,0,0,0,0,0,0,1,2.6,2.6,19.6%,2022,17,te
44,Brycen Hopkins (FA),1,1,21,21.0,21,1,0,0,0,0,0,1,2.6,2.6,0.0%,2022,17,te
45,Brevin Jordan (HOU),1,3,20,20.0,20,1,0,0,0,0,0,1,2.5,2.5,5.1%,2022,17,te
46,Adam Trautman (DEN),1,1,16,16.0,16,0,0,0,0,0,0,1,2.1,2.1,0.2%,2022,17,te
47,James Mitchell (DET),1,1,15,15.0,15,0,0,0,0,0,0,1,2.0,2.0,0.1%,2022,17,te
48,Andrew Beck (HOU),2,2,10,5.0,6,0,0,0,0,0,0,1,2.0,2.0,0.1%,2022,17,te
49,Noah Gray (KC),1,1,12,12.0,12,0,0,0,0,0,0,1,1.7,1.7,0.8%,2022,17,te
50,Ian Thomas (CAR),1,1,9,9.0,9,0,0,0,0,0,0,1,1.4,1.4,0.1%,2022,17,te
51,Durham Smythe (MIA),1,1,9,9.0,9,0,0,0,0,0,0,1,1.4,1.4,0.6%,2022,17,te
52,Jake Ferguson (DAL),1,1,7,7.0,7,0,0,0,0,0,0,1,1.2,1.2,89.5%,2022,17,te
53,Shane Zylstra (DET),1,2,7,7.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2022,17,te
54,Austin Hooper (NE),1,6,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.3%,2022,17,te
55,Josiah Deguara (JAC),1,1,4,4.0,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2022,17,te
56,Geoff Swaim (FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2022,17,te
57,Trevon Wesco (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
58,N'Keal Harry (MIN),1,1,16,16.0,16,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,17,te
59,Josh Oliver (MIN),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2022,17,te
60,Stephen Sullivan (CAR),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,17,te
61,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
62,Peyton Hendershot (DAL),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,17,te
63,Tre' McKitty (BUF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
64,Nikola Kalinic (LAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
65,Connor Heyward (PIT),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2022,17,te
66,Ko Kieft (TB),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,17,te
67,Ryan Griffin (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
68,Mo Alie-Cox (IND),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,17,te
69,Dan Arnold (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
70,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,17,te
1,Hunter Henry (NE),5,6,56,11.2,13,0,1,0,0,0,0,1,14.1,14.1,15.1%,2023,1,te
2,Hayden Hurst (LAC),5,7,41,8.2,14,0,1,0,0,0,0,1,12.6,12.6,2.2%,2023,1,te
3,Donald Parham Jr. (LAC),3,3,22,7.3,16,0,1,0,0,0,0,1,9.7,9.7,1.1%,2023,1,te
4,Blake Bell (FA),2,3,12,6.0,8,0,1,0,0,0,0,1,8.2,8.2,0.0%,2023,1,te
5,T.J. Hockenson (MIN),8,9,35,4.4,14,0,0,0,0,0,0,1,7.5,7.5,81.1%,2023,1,te
6,Harrison Bryant (LV),2,2,5,2.5,3,0,1,0,0,0,0,1,7.5,7.5,0.1%,2023,1,te
7,Evan Engram (JAC),5,5,49,9.8,26,1,0,0,0,0,0,1,7.4,7.4,96.4%,2023,1,te
8,Cole Kmet (CHI),5,7,44,8.8,15,0,0,1,0,0,0,1,6.9,6.9,69.9%,2023,1,te
9,Pat Freiermuth (PIT),1,4,3,3.0,3,0,1,0,0,0,0,1,6.8,6.8,57.6%,2023,1,te
10,Luke Musgrave (GB),3,4,50,16.7,37,1,0,0,0,0,0,1,6.5,6.5,8.1%,2023,1,te
11,Tyler Higbee (LAR),3,3,49,16.3,30,1,0,0,0,0,0,1,6.4,6.4,19.6%,2023,1,te
12,Sam LaPorta (DET),5,5,39,7.8,14,0,0,0,0,0,0,1,6.4,6.4,98.9%,2023,1,te
13,Logan Thomas (SF),4,8,43,10.8,19,0,0,0,0,0,0,1,6.3,6.3,19.2%,2023,1,te
14,Adam Trautman (DEN),5,5,34,6.8,15,0,0,0,0,0,0,1,5.9,5.9,0.2%,2023,1,te
15,Kylen Granson (IND),4,6,39,9.8,14,0,0,0,0,0,0,1,5.9,5.9,0.6%,2023,1,te
16,Durham Smythe (MIA),3,7,44,14.7,18,0,0,0,0,0,0,1,5.9,5.9,0.6%,2023,1,te
17,Kyle Pitts (ATL),2,3,44,22.0,34,1,0,0,0,0,0,1,5.4,5.4,88.2%,2023,1,te
18,Juwan Johnson (NO),3,5,36,12.0,27,1,0,0,0,0,0,1,5.1,5.1,9.5%,2023,1,te
19,Zach Ertz (WAS),6,10,21,3.5,6,0,0,0,0,0,0,1,5.1,5.1,3.4%,2023,1,te
20,Mike Gesicki (CIN),3,3,36,12.0,17,0,0,0,0,0,0,1,5.1,5.1,2.2%,2023,1,te
21,Darren Waller (FA),3,5,36,12.0,22,1,0,0,0,0,0,1,5.1,5.1,45.8%,2023,1,te
22,Josh Oliver (MIN),3,3,32,10.7,18,0,0,0,0,0,0,1,4.7,4.7,0.6%,2023,1,te
23,Noah Gray (KC),3,5,31,10.3,24,1,0,0,0,0,0,1,4.6,4.6,0.8%,2023,1,te
24,Dalton Kincaid (BUF),4,4,26,6.5,9,0,0,0,0,0,0,1,4.6,4.6,86.3%,2023,1,te
25,Dawson Knox (BUF),3,4,25,8.3,15,0,0,0,0,0,0,1,4.0,4.0,4.6%,2023,1,te
26,George Kittle (SF),3,6,19,6.3,11,0,0,0,0,0,0,1,3.4,3.4,97.5%,2023,1,te
27,David Njoku (CLE),2,3,24,12.0,15,0,0,0,0,0,0,1,3.4,3.4,93.6%,2023,1,te
28,Trey McBride (ARI),2,2,23,11.5,13,0,0,0,0,0,0,1,3.3,3.3,91.3%,2023,1,te
29,Gerald Everett (CHI),2,3,21,10.5,11,0,0,1,2,0,0,1,3.3,3.3,23.4%,2023,1,te
30,Greg Dulcich (DEN),2,2,22,11.0,13,0,0,0,0,0,0,1,3.2,3.2,3.9%,2023,1,te
31,Irv Smith Jr. (KC),3,5,17,5.7,8,0,0,0,0,0,0,1,3.2,3.2,1.7%,2023,1,te
32,Cade Otton (TB),2,3,19,9.5,13,0,0,0,0,0,0,1,2.9,2.9,16.5%,2023,1,te
33,Connor Heyward (PIT),2,4,19,9.5,11,0,0,0,0,0,0,1,2.9,2.9,0.2%,2023,1,te
34,Brock Wright (DET),2,2,17,8.5,9,0,0,0,0,0,0,1,2.7,2.7,0.2%,2023,1,te
35,Will Dissly (LAC),2,2,17,8.5,10,0,0,0,0,0,0,1,2.7,2.7,0.2%,2023,1,te
36,Brycen Hopkins (FA),1,2,21,21.0,21,1,0,0,0,0,0,1,2.6,2.6,0.0%,2023,1,te
37,Austin Hooper (NE),1,1,20,20.0,20,1,0,0,0,0,0,1,2.5,2.5,0.3%,2023,1,te
38,Drew Ogletree (IND),1,2,20,20.0,20,1,0,0,0,0,0,1,2.5,2.5,0.1%,2023,1,te
39,Cole Turner (WAS),1,2,17,17.0,17,0,0,0,0,0,0,1,2.2,2.2,0.0%,2023,1,te
40,Jake Ferguson (DAL),2,7,11,5.5,9,0,0,0,0,0,0,1,2.1,2.1,89.5%,2023,1,te
41,Jordan Akins (CLE),1,1,12,12.0,12,0,0,0,0,0,0,1,1.7,1.7,0.1%,2023,1,te
42,Teagan Quitoriano (HOU),1,1,11,11.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2023,1,te
43,Dalton Schultz (HOU),2,4,4,2.0,5,0,0,0,0,0,0,1,1.4,1.4,75.6%,2023,1,te
44,Colby Parkinson (LAR),1,2,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.7%,2023,1,te
45,Isaiah Likely (BAL),1,1,4,4.0,4,0,0,0,0,0,0,1,0.9,0.9,37.0%,2023,1,te
46,Tyler Conklin (NYJ),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,16.7%,2023,1,te
47,Giovanni Ricci (CLE),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,1,te
48,Daniel Bellinger (NYG),1,1,1,1.0,1,0,0,0,0,0,0,1,0.6,0.6,0.8%,2023,1,te
49,Taysom Hill (NO),0,1,0,0.0,0,0,0,3,4,0,0,1,0.4,0.4,35.8%,2023,1,te
50,Jody Fortson Jr. (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
51,Mitchell Fraboni (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
52,Matt Orzech (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
53,Parker Hesse (DET),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
54,Stephen Carlson (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
55,N'Keal Harry (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
56,Hakeem Butler (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
57,Albert Okwuegbunam Jr. (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
58,Tommy Sweeney (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
59,Foster Moreau (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
60,Andrew Beck (HOU),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
61,Jesper Horsted (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
62,Drew Sample (CIN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
63,Trevon Wesco (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
64,Tyree Jackson (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
65,Zach Gentry (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
66,Feleipe Franks (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
67,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.1%,2023,1,te
68,Josiah Deguara (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
69,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
70,Mitchell Wilcox (NE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
71,Dalton Keene (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
72,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
73,Tommy Hudson (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
74,Scotty Washington (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
75,Charlie Woerner (ATL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
76,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
77,Sean McKeon (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
78,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
79,Lawrence Cager (NYG),2,2,17,8.5,9,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
80,Tucker Kraft (GB),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,11.2%,2023,1,te
81,Brenton Strange (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
82,Payne Durham (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
83,Zack Kuntz (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
84,Ben Sims (GB),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
85,Brayden Willis (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
86,Joel Wilson (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
87,Luke Schoonmaker (DAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2023,1,te
88,Travis Vokolek (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
89,E.J. Jenkins (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
90,Brady Russell (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
91,Patrick Murtagh (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
92,Griffin Hebert (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
93,Henry Pearson (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
94,Blake Whiteheart (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
95,Cade Stover (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,2023,1,te
96,Jake Tonges (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
97,Rodney Williams (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
98,Kehinde Oginni (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
99,Jaheim Bell (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
100,Dallin Holker (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
101,Leroy Watson IV (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
102,Zaire Mitchell-Paden (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
103,Thomas Odukoya (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
104,Cole Fotheringham (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
105,Julian Hill (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
106,Brenden Bates (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
107,Steven Stilianos (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
108,Colson Yankoff (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
109,Luke Benson (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
110,Devin Culp (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
111,Messiah Swinson (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
112,Jack Westover (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
113,Mason Pline (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
114,Jacob Warren (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
115,Tip Reiman (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
116,Treyton Welch (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
117,Alec Holler (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
118,Zach Heins (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
119,Mike Rigerman (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
120,David Martin-Robinson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
121,Riley Sharp (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
122,Lincoln Sefcik (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
123,Shawn Bowman (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
124,Kevin Foelsch (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
125,Trent Pennix (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
126,Neal Johnson (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
127,Thomas Yassmin (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
128,Cam Grandy (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
129,McCallan Castles (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
130,Tanner Taula (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
131,Brevyn Spann-Ford (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
132,Izaiah Gathings (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
133,John Stephens Jr. (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
134,Princeton Fant (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
135,Jordan Murray (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
136,John Samuel Shenker (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
137,Nate Adkins (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
138,Tanner McLachlan (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
139,Jared Wiley (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,2023,1,te
140,AJ Barner (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
141,Ben Sinnott (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.3%,2023,1,te
142,La'Michael Pettway (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
143,Michael Mayer (LV),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.4%,2023,1,te
144,Elijah Higgins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2023,1,te
145,Theo Johnson (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2023,1,te
146,Austin Stogner (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
147,Ben Mason (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
148,Josh Pederson (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
149,Jacob Harris (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
150,Sammis Reyes (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
151,Baylor Cupp (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
152,Jack Stoll (NYG),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,1,te
153,James Mitchell (DET),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
154,Peyton Hendershot (DAL),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,1,te
155,Darnell Washington (PIT),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2023,1,te
156,Kenny Yeboah (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2023,1,te
